00302,EXHAUST HOSE 2.1/4' (IN),0.95,0,0,0,0,UNKNOWN,,
00303,EXHAUST HOSE 2.1/8' (FT),9.6,0,0,0,0,UNKNOWN,,
00304,EXHAUST HOSE 2.1/8' (IN),0.85,0,0,0,0,UNKNOWN,,
00305,EXHAUST HOSE 2.3/8' (FT),16.25,0,0,0,0,UNKNOWN,,
00306,EXHAUST HOSE 2.3/8' (IN),1.1,0,0,0,0,UNKNOWN,,
00307,EXHAUST HOSE 2.7/8' (FT),14.6,0,0,0,0,UNKNOWN,,
00308,EXHAUST HOSE 2.7/8' (IN),1.25,0,0,0,0,UNKNOWN,,
00309,EXHAUST HOSE 3' (FT),20.25,0,0,0,0,UNKNOWN,,
00310,EXHAUST HOSE 3' (IN),1.7,0,0,0,0,UNKNOWN,,
00311,EXHAUST HOSE 3.1/2' (FT),22.5,0,0,0,0,UNKNOWN,,
00312,EXHAUST HOSE 3.1/2' (IN),2.25,0,0,0,0,UNKNOWN,,
00313,EXHAUST HOSE 3.1/8' (FT),20.75,0,0,0,0,UNKNOWN,,
00314,EXHAUST HOSE 3.1/8' (IN),1.9,0,0,0,0,UNKNOWN,,
00315,EXHAUST HOSE 4' (FT),18.75,0,0,0,0,UNKNOWN,,
00316,EXHAUST HOSE 4' (IN),1.6,0,0,0,0,UNKNOWN,,
00317,EXHAUST HOSE 4.1/2' (FT),26.1,0,0,0,0,UNKNOWN,,
00318,EXHAUST HOSE 4.5' (IN),2.2,0,0,0,0,UNKNOWN,,
00319,EXHAUST HOSE 5' (FT),26.9,0,0,0,0,UNKNOWN,,
00320,EXHAUST HOSE 5' (IN),2.25,0,0,0,0,UNKNOWN,,
00321,EXHAUST HOSE 6' (FT),35.45,0,0,0,0,UNKNOWN,,
00322,EXHAUST HOSE 6' (IN),2.9,0,0,0,0,UNKNOWN,,
00323,EXPANSION VALVE 3/8 X 1/2,105,0,0,0,0,UNKNOWN,,
00324,EXPANSION VALVE TS-2,59,0,0,0,0,UNKNOWN,,
00325,EXTENSION CORD - 50',40,0,0,0,0,SAM'S CLUB,,
00326,FABRICATED SHAFT 3' x 7',566,0,0,0,0,MANUFACTURE,,
00327,FEMALE PLUG - 110V,5,0,0,0,0,UNKNOWN,,
00328,FIBERGLASS DISK - G80,50,0,0,0,0,JOHNSON FIBERGLASS,,
00329,FIBERGLASS MESH - LB,4,0,0,0,0,JOHNSON FIBERGLASS,,
00330,FIBERGLASS RESIN - GAL,30,0,0,0,0,JOHNSON FIBERGLASS,,
00331,FIBERGLASS RESIN W/ STEEL PAIL - 5 GAL,130,0,0,0,0,JOHNSON FIBERGLASS,,
00332,FIBERGLASS RESIN W/ STEEL PAIL - GAL,28,0,0,0,0,JOHNSON FIBERGLASS,,
00333,FIBERGLASS TAPE (FT),1,0,0,0,0,JOHNSON FIBERGLASS,,
00334,FILTER - 3412,115,0,0,0,0,CARQUEST,,
00335,FILTER - 48DM,36,0,0,0,0,CARQUEST,,
00336,FILTER - 8-94321219-1 ISUZU OIL,,0,0,0,0,CARQUEST,,
00337,FILTER - AF1896 - PA2554,95,0,0,0,0,CARQUEST,,
00338,FILTER - AF331 - PA1620S,24,0,0,0,0,CARQUEST,,
00339,FILTER - AFO186900,115,0,0,0,0,CARQUEST,,
00340,FILTER - AH1107 - PA2805,29.5,0,0,0,0,CARQUEST,,
